review_date,review_rating,review_title,review_text,verified_purchase
2019-04-23,5,Love this!,"After being caught out by the sudden nice weather and me still being as pale as an uncooked chip I bought a bottle of this to try. The very first time I used it, I did have a couple of streaks on my legs then I read the instructions and realised it says you must apply it in circles, so the next day I used a liberal amount and made sure to use a circular motion all over and I was delighted that on only the second day I had enough colour to go bare-legged (it had also covered up the streaks too)I have now applied this for 4 days running and look like I have been away for a week in the sun. It is a really natural even colour. There is a bit of a whiff of fake tan when you first apply it but it wears off after a few hours. My skins feels so smooth and moisturised too which is an added bonus!",False
2019-05-14,5,"If you're not a fan of tan, you'll be converted!","I've always longed for more of a healthy colour to my skin as I am extremely pale, but have been put off each time I have used a tanning product because- well, it's been disastrous. However! This is the first (and only) successful product that i have used which creates a beautifully even, healthy and natural tan within a few days.I could not rate this enough. I also have sensitive, spot-prone skin on my face but I have been able to use this on my face successfully as well. Long-lasting, deeply moisturising and super natural. 10/10 my favourite!",False
2019-05-13,5,Great,Ive been using this product for 3 days now. I have a natural tan from this. Easy to apply and i like this better than the bondi sands gradual tan. It does have a slight fake tan smell at first but this wears away. Very pleased,False
2019-05-08,5,Great product,I used these everyday for about 3 months and they are great I love simple wipes anyway but these ones are great they remove all your make up and leave your skin feeling refreshed I will definitely buy these [This review was collected as part of a promotion.],False
2019-05-19,5,Best night cream!,I put this on every night before I go to bed and when I wake up in the morning my skin feels so hydrated and plumped - I love it! I have sensitive skin and have struggled with eczema throughout my life but this cream has never caused me any problems. I love it.,False
2019-05-08,5,BEST !,"It the perfect and gentle product, focusing on hydration! Not tacky at all , which is also very important to me, goes with every cream :) Highly recommend !!!",False
2019-05-19,5,Beautiful!,"My friend told me about dove a few months back and she recommended this particular one. I can see why now though. It makes your skin beautifully soft and it smells devine. Honestly now, I just can't live without it. I always have to buy this scent. It's my signature haha. It's nice to see this is on offer as I wouldn't buy it for nearly £4 I'd go to savers instead and get it as it is normally £1.95. Overall, buy it, smell it, pamper yourself and if you love baths you can get this scent in dove bubble bath too. Hehehe. Enjoy!",False
2019-05-01,5,,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",False
2019-05-01,5,,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,False
2019-05-01,5,,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,False
2019-05-01,5,,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",False
2019-05-01,4,,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",False
2019-05-01,5,,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,False
2019-05-01,4,,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",False
2019-05-01,5,,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",False
2019-05-01,5,,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",False
2019-05-01,5,,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",False
2019-05-01,5,,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,False
2019-05-01,4,,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",False
2019-05-01,5,,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",False
2019-05-01,4,,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",False
2019-05-01,5,,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,False
2019-05-01,5,,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,False
2019-05-09,5,Amazing,I've tryed all fake tans this is the best by far looks natural it's amazing,False
2019-05-16,4,Beautiful summer glow,"Having quite fair skin its hard to find a product that does not make you go streaky and look like you have been sprayed in orange juice well I have been applying this for a week now and my skin looks and feels amazing. I have had so many comments on what a nice colour my skin is! So I went back and bought 3 more bottles today! Only reason I didn't give 5 stars is because as its developing the smell is a bit strong, smells like your cooking Haha, but to get such an amazing result I'm happy with that. Highly recommend",False
2019-05-11,4,Nice results,Purchased a week ago have used it about 4 times and after second application I already had a nice subtle tan didn't expect it to work so quick Would say get some disposable gloves as even washing hands straight away did notice odd markings on hands,False
2019-05-01,5,Summer really revived,"Bought this not so long ago on special offer but was not expecting much as very rarely lotions give me the desired effect however this one is absolutely perfect. The tan effect is so natural , no blotches or patches. Gorgeous brown colour. 100% recommend.",False
2019-05-11,2,Feels good at first,I bought this because I am very fair and hide from sunshine. However this product felt good as a moisturizer however felt clingy and greazy after a few minutes. After 2 hours of waiting the cream remains sticky. Also no change in my skin colour. I am really disappointed. I advise not to buy this product.,False
